Lat,Long,Satellite,Time_UTC,Date,Source,PROVINSI,KAB_KOTA,kec2006,desaa2006,nama_kaw
0.49,110.525,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN BARAT,SANGGAU,KEMBAYAN,MOBUI,
0.555,112.61,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN BARAT,KAPUAS HULU,BUNUT HULU,NANGA SURUK,
0.69,109.83,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN BARAT,LANDAK,KUALA BEHE,SEHE LUSUR,
0.77,109.675,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN BARAT,BENGKAYANG,BENGKAYANG,SUMBER KARYA,
0.82,111.31,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,EMPURA,
0.89,113.005,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN BARAT,KAPUAS HULU,KEDAMIN,KEDAMIN HULU,
1.12,112.15,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN BARAT,KAPUAS HULU,BATANG LUPAR,SETULANG,
1.449,115.405,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN UTARA,MALINAU,KAYAN HULU,LONG LEBUSAN,
-2.59,115.06,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN SELATAN,HULUSUNGAI SELATAN,DAHA UTARA,PANDAK DAUN,
-0.92,111.71,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN BARAT,MELAWI,SAYAN,MADYA RAYA,
-0.5,111.56,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN BARAT,MELAWI,BELIMBING,NANGA KEBERAK,
-0.425,111.48,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN BARAT,MELAWI,BELIMBING,U P E T,
0.08,110.47,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN BARAT,SANGGAU,PARINDU,MAJU KARYA,
0.343,110.423,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN BARAT,SANGGAU,TAYAN HULU,PANDAN SEMBUAT,
0.65,109.61,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN BARAT,LANDAK,MENYUKE,TEMBAWANG BALE,
0.82,111.41,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU TENGAH,MARGA HAYU,
1.42,115.375,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN UTARA,MALINAU,KAYAN HULU,LONG LEBUSAN,
-0.84,111.695,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN BARAT,MELAWI,SAYAN,LANDAU SADAK,
-0.65,110.62,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN BARAT,KETAPANG,SUNGAI LAUR,TANJUNG BERINGIN,
0.12,110.015,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN BARAT,SANGGAU,BALAI,TAE,
0.13,110.525,NOAA19,6:57:17 AM,20160810,ASMC,KALIMANTAN BARAT,SANGGAU,PARINDU,SEBARA,
0.265,110.735,NOAA19,7:25:49 AM,20160825,ASMC,KALIMANTAN BARAT,SANGGAU,JANGKANG,SELAMPUNG,
0.22,110.95,NOAA19,7:25:49 AM,20160825,ASMC,KALIMANTAN BARAT,SEKADAU,SEKADAU HILIR,TIMPUK,
0.21,110.8,NOAA19,7:25:49 AM,20160825,ASMC,KALIMANTAN BARAT,SANGGAU,JANGKANG,SELAMPUNG,
-0.85,111.61,NOAA19,7:25:49 AM,20160825,ASMC,KALIMANTAN BARAT,MELAWI,TANAH PINOH,BINA JAYA,
-2.993,112.867,NOAA19,7:25:49 AM,20160825,ASMC,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,MENTAYA HILIR SELATAN,SAMUDA BESAR,
-2.95,113.75,NOAA19,7:25:49 AM,20160825,ASMC,KALIMANTAN TENGAH,PULANGPISAU,KAHAYAN KUALA,PADURAN SABANGAU,
-2.94,113.1,NOAA19,7:25:49 AM,20160825,ASMC,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,PULAU HANAUT,BAPINANG HILIR,
-7.955,112.16,NOAA19,7:25:49 AM,20160825,ASMC,JAWA TIMUR,KEDIRI,,,
1.337,100.698,NOAA19,7:25:49 AM,20160825,ASMC,RIAU,ROKAN HILIR,KECAMATAN PUJUD,AIR HITAM,
-4.85,105.825,NOAA19,7:25:49 AM,20160825,ASMC,LAMPUNG,LAMPUNG TIMUR,PENENGAHAN,HUTAN,TN WAY KAMBAS
-3.242,104.063,NOAA19,7:25:49 AM,20160825,ASMC,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,PENUKAL,BABAT,
0.26,110.77,NOAA19,7:25:49 AM,20160825,ASMC,KALIMANTAN BARAT,SANGGAU,JANGKANG,SELAMPUNG,
0.24,110.725,NOAA19,7:25:49 AM,20160825,ASMC,KALIMANTAN BARAT,SANGGAU,SANGGAU KAPUAS,KAMBONG,
0.22,110.875,NOAA19,7:25:49 AM,20160825,ASMC,KALIMANTAN BARAT,SEKADAU,MUKOK,LAYAK OMANG,
-1.61,110.875,NOAA19,7:25:49 AM,20160825,ASMC,KALIMANTAN BARAT,KETAPANG,NANGA TAYAP,BETENUNG,
-2.907,112.907,NOAA19,7:25:49 AM,20160825,ASMC,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,MENTAYA HILIR SELATAN,BASIRIH HILIR,
-2.92,113.08,NOAA19,7:25:49 AM,20160825,ASMC,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,PULAU HANAUT,BAPINANG HULU,
0.15,110.915,NOAA19,7:25:49 AM,20160825,ASMC,KALIMANTAN BARAT,SEKADAU,MUKOK,LAYAK OMANG,
0.31,110.73,NOAA19,7:25:49 AM,20160825,ASMC,KALIMANTAN BARAT,SANGGAU,JANGKANG,TERATI,
0.77,116.39,NOAA19,6:10:20 AM,20160901,ASMC,KALIMANTAN TIMUR,KUTAI TIMUR,MUARA ANCALONG,LONG BENTUK,
-1.853,105.745,NOAA19,7:35:02 AM,20160902,ASMC,BANGKA BELITUNG,BANGKA BARAT,KELAPA,PERS BERUAS,
-1.87,105.9,NOAA19,7:35:02 AM,20160902,ASMC,BANGKA BELITUNG,BANGKA,BAKAM,BUKITLAYANG,
-1.98,105.22,NOAA19,7:35:02 AM,20160902,ASMC,BANGKA BELITUNG,BANGKA BARAT,MENTOK,AIR PUTIH,CA GUNUNG MENUMBING
-2.71,106.38,NOAA19,7:35:02 AM,20160902,ASMC,BANGKA BELITUNG,BANGKA SELATAN,AIR GEGAS,AIRGEGAS,
-2.75,106.41,NOAA19,7:35:02 AM,20160902,ASMC,BANGKA BELITUNG,BANGKA SELATAN,AIR GEGAS,BENCAH,
-2.805,103.055,NOAA19,7:35:02 AM,20160902,ASMC,SUMATERA SELATAN,MUSIRAWAS,KARANG DAPO,RANTAU KADAM,
-3.04,107.71,NOAA19,7:35:02 AM,20160902,ASMC,BANGKA BELITUNG,BELITUNG,MEMBALONG,PERPAT,
-3.1,107.68,NOAA19,7:35:02 AM,20160902,ASMC,BANGKA BELITUNG,BELITUNG,MEMBALONG,MEMBALONG,
-6.38,107.71,NOAA19,7:35:02 AM,20160902,ASMC,JAWA BARAT,SUBANG,CIASEM,DUKUH,
-4.293,104.657,NOAA19,7:35:02 AM,20160902,ASMC,LAMPUNG,WAYKANAN,BAHUGA,MESIR ILIR,
-4.08,103.93,NOAA19,7:35:02 AM,20160902,ASMC,SUMATERA SELATAN,OGAN KOMERING ULU,PENGANDONAN,KARANG LANTANG,
1.915,115.025,NOAA19,6:23:20 AM,20160813,ASMC,KALIMANTAN UTARA,MALINAU,KAYAN HILIR,LONG METUN I,
1.68,115.015,NOAA19,6:23:20 AM,20160813,ASMC,KALIMANTAN UTARA,MALINAU,KAYAN HULU,LONG AMPUNG,
0.844,113.314,NOAA19,6:23:20 AM,20160813,ASMC,KALIMANTAN BARAT,KAPUAS HULU,KEDAMIN,BERINGIN JAYA,
0.78,113.31,NOAA19,6:23:20 AM,20160813,ASMC,KALIMANTAN BARAT,KAPUAS HULU,KALIS,NANGA RAUN,
0.551,112.443,NOAA19,6:23:20 AM,20160813,ASMC,KALIMANTAN BARAT,KAPUAS HULU,BOYAN TANJUNG,RIAM MENGELAI,
0.513,112.55,NOAA19,6:23:20 AM,20160813,ASMC,KALIMANTAN BARAT,KAPUAS HULU,BOYAN TANJUNG,SRI WANGI,
-0.063,112.685,NOAA19,6:23:20 AM,20160813,ASMC,KALIMANTAN BARAT,SINTANG,AMBALAU,NANGA AMBALAU,
-0.303,113.054,NOAA19,6:23:20 AM,20160813,ASMC,KALIMANTAN BARAT,SINTANG,AMBALAU,BUNTUT SABON,
2.085,100.515,NOAA19,8:01:57 AM,20160813,ASMC,RIAU,ROKAN HILIR,KECAMATAN KUBU,TELUK PIYAI,
1.31,99.855,NOAA19,8:01:57 AM,20160813,ASMC,SUMATERA UTARA,PADANG LAWAS,BARUMUN,SIHIUK,
1.306,100.758,NOAA19,8:01:57 AM,20160813,ASMC,RIAU,ROKAN HILIR,KECAMATAN PUJUD,AIR HITAM,
1.3,100.71,NOAA19,8:01:57 AM,20160813,ASMC,RIAU,ROKAN HILIR,KECAMATAN PUJUD,AIR HITAM,
1.295,100.895,NOAA19,8:01:57 AM,20160813,ASMC,RIAU,ROKAN HULU,KECAMATAN BONAI DARUSSALAM,BONAI,
1.23,100.04,NOAA19,8:01:57 AM,20160813,ASMC,SUMATERA UTARA,PADANG LAWAS,SOSA,UPT UJUNG BATU V,
1.2,99.79,NOAA19,8:01:57 AM,20160813,ASMC,SUMATERA UTARA,PADANG LAWAS,BARUMUN,H DOLOK LATONG,
1.2,99.82,NOAA19,8:01:57 AM,20160813,ASMC,SUMATERA UTARA,PADANG LAWAS,BARUMUN,PAGARAN MALAKA,
1.08,99.88,NOAA19,8:01:57 AM,20160813,ASMC,SUMATERA UTARA,PADANG LAWAS,SOSA,PASIR JAE,
1.05,101.99,NOAA19,8:01:57 AM,20160813,ASMC,RIAU,BENGKALIS,KECAMATAN SIAK KECIL,MUARA DUA,
0.88,100.105,NOAA19,8:01:57 AM,20160813,ASMC,SUMATERA UTARA,PADANG LAWAS,SOSA,GUNUNG MANAON,
0.845,100.19,NOAA19,8:01:57 AM,20160813,ASMC,RIAU,ROKAN HULU,TEMBUSAI,TAMBUSAI BARAT,
0.505,100.595,NOAA19,8:01:57 AM,20160813,ASMC,RIAU,KAMPAR,KECAMATAN XIII KOTO KAMPAR,DAYO,HL. BUKIT SULIGI
0.46,100.61,NOAA19,8:01:57 AM,20160813,ASMC,RIAU,KAMPAR,KECAMATAN XIII KOTO KAMPAR,BONO TAPUNG,HL. BUKIT SULIGI
-0.98,100.75,NOAA19,8:01:57 AM,20160813,ASMC,SUMATERA BARAT,SOLOK,LEMBANG JAYA,BALAI NAN DUO,
-0.99,102.195,NOAA19,8:01:57 AM,20160813,ASMC,JAMBI,TEBO,VII KOTO,BALAI RAJO,
-3.45,103.875,NOAA19,8:01:57 AM,20160813,ASMC,SUMATERA SELATAN,MUARAENIM,GUNUNG MEGANG,GUNUNG MEGANG LUAR,
-3.55,102.92,NOAA19,8:01:57 AM,20160813,ASMC,BENGKULU,REJANGLEBONG,KOTA PADANG,DURIAN MAS,
1.72,101.285,NOAA19,8:01:57 AM,20160813,ASMC,RIAU,DUMAI,KECAMATAN SUNGAI SEMBILAN,LUBUK GAUNG,
1.42,100.84,NOAA19,8:01:57 AM,20160813,ASMC,RIAU,ROKAN HILIR,KECAMATAN PUJUD,SEKELADI,
1.387,100.853,NOAA19,8:01:57 AM,20160813,ASMC,RIAU,ROKAN HILIR,KECAMATAN TANAH PUTIH,PUTAT,
1.375,100.57,NOAA19,8:01:57 AM,20160813,ASMC,RIAU,ROKAN HILIR,KECAMATAN PUJUD,TANJUNG MEDAN,
1.35,99.86,NOAA19,8:01:57 AM,20160813,ASMC,SUMATERA UTARA,PADANG LAWAS,BARUMUN TENGAH,PADANG GARUGUR JAE,
0.95,100.39,NOAA19,8:01:57 AM,20160813,ASMC,RIAU,ROKAN HULU,KECAMATAN RAMBAH HILIR,BATAS,
0.52,100.41,NOAA19,8:01:57 AM,20160813,ASMC,RIAU,ROKAN HULU,KECAMATAN ROKAN IV KOTO,TANJUNG MEDAN,
-0.72,101.16,NOAA19,8:01:57 AM,20160813,ASMC,SUMATERA BARAT,SIJUNJUNG,SIJUNJUNG,SOLOK AMBAH,CA BATANG PANGEAN II
-3.055,103.445,NOAA19,8:01:57 AM,20160813,ASMC,SUMATERA SELATAN,MUSIRAWAS,MUARA LAKITAN,SUNGAI PINANG,
-3.19,103.31,NOAA19,8:01:57 AM,20160813,ASMC,SUMATERA SELATAN,MUSIRAWAS,JAYA LOKA,CIPTODADI,
1.293,99.937,NOAA19,8:01:57 AM,20160813,ASMC,SUMATERA UTARA,PADANG LAWAS,BARUMUN,SIALI ALI,
1.14,99.82,NOAA19,8:01:57 AM,20160813,ASMC,SUMATERA UTARA,PADANG LAWAS,BARUMUN,SIBUHUAN JAE,
-0.87,101.64,NOAA19,8:01:57 AM,20160813,ASMC,SUMATERA BARAT,DHARMASRAYA,KUANTAN MUDIK,PANGKALAN,
1.33,100.81,NOAA19,8:01:57 AM,20160813,ASMC,RIAU,ROKAN HILIR,KECAMATAN PUJUD,SIARANG ARANG,
-1.11,102.095,NOAA19,7:35:02 AM,20160902,ASMC,JAMBI,TEBO,VII KOTO,LEMBAYO,
-1.963,105.247,NOAA19,7:35:02 AM,20160902,ASMC,BANGKA BELITUNG,BANGKA BARAT,MENTOK,AIR BELO,
-3.02,103.47,NOAA19,7:35:02 AM,20160902,ASMC,SUMATERA SELATAN,MUSIRAWAS,MUARA LAKITAN,SEMETEH,
2.81,99.76,NOAA19,7:51:04 AM,20160814,ASMC,SUMATERA UTARA,ASAHAN,PULAU RAKYAT,PADANG MAHONDANG,
4.52,97.06,NOAA19,7:51:04 AM,20160814,ASMC,ACEH,ACEH TENGAH,BINTANG,ATU PAYUNG,
4.915,96.855,NOAA19,7:51:04 AM,20160814,ASMC,ACEH,ACEH UTARA,SAWANG,KUBU,
4.956,96.818,NOAA19,7:51:04 AM,20160814,ASMC,ACEH,ACEH UTARA,SAWANG,KUBU,
5,96.79,NOAA19,7:51:04 AM,20160814,ASMC,ACEH,BIREUEN,PEUSANGAN,BLANG MANE,
2.077,100.525,NOAA19,7:51:04 AM,20160814,ASMC,RIAU,ROKAN HILIR,KECAMATAN KUBU,TELUK PIYAI,
1.59,101.315,NOAA19,7:51:04 AM,20160814,ASMC,RIAU,DUMAI,KECAMATAN BUKIT KAPUR,LUBUK GAUNG,
1.717,101.29,NOAA19,7:51:04 AM,20160814,ASMC,RIAU,DUMAI,KECAMATAN SUNGAI SEMBILAN,LUBUK GAUNG,
1.773,101.483,NOAA19,7:51:04 AM,20160814,ASMC,RIAU,BENGKALIS,KECAMATAN RUPAT,TANJUNG KAPAL,
1.892,100.813,NOAA19,7:51:04 AM,20160814,ASMC,RIAU,ROKAN HILIR,KECAMATAN BANGKO PUSAKO,TELUK BANO II,
1.92,99.76,NOAA19,7:51:04 AM,20160814,ASMC,SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK SIGOMPULON,SIHALO-HALO/SIHATUBANG,
1.95,100.6,NOAA19,7:51:04 AM,20160814,ASMC,RIAU,ROKAN HILIR,KECAMATAN BAGAN SINEMBAH,SUNGAI MAJO,
2.263,100.383,NOAA19,7:51:04 AM,20160814,ASMC,RIAU,ROKAN HILIR,KECAMATAN PASIR LIMAU KAPAS,PASIR LIMAU KAPAS,
2.27,99.48,NOAA19,7:51:04 AM,20160814,ASMC,SUMATERA UTARA,TOBASAMOSIR,HABINSARAN,LUMBAN RAU TIMUR,
2.37,100.31,NOAA19,7:51:04 AM,20160814,ASMC,RIAU,ROKAN HILIR,KECAMATAN PASIR LIMAU KAPAS,PANIPAHAN,
1.34,100.93,NOAA19,7:51:04 AM,20160814,ASMC,RIAU,ROKAN HULU,KECAMATAN BONAI DARUSSALAM,BONAI,
1.43,100.79,NOAA19,7:51:04 AM,20160814,ASMC,RIAU,ROKAN HILIR,KECAMATAN PUJUD,SEKELADI,
1.53,101.53,NOAA19,7:51:04 AM,20160814,ASMC,RIAU,BENGKALIS,KECAMATAN BUKIT BATU,BUMI AYU,
1.566,99.492,NOAA19,7:51:04 AM,20160814,ASMC,SUMATERA UTARA,PADANG LAWAS UTARA,PADANG BOLAK JULU,BATU RANCANG,
1.32,99.775,NOAA19,7:51:04 AM,20160814,ASMC,SUMATERA UTARA,PADANG LAWAS,BARUMUN,AEKHARUAYA),
1.33,100.65,NOAA19,7:51:04 AM,20160814,ASMC,RIAU,ROKAN HILIR,KECAMATAN PUJUD,AIR HITAM,
1.32,99.91,NOAA19,7:51:04 AM,20160814,ASMC,SUMATERA UTARA,PADANG LAWAS,BARUMUN TENGAH,PASAR JULU,
-2.05,102.09,NOAA19,7:51:04 AM,20160814,ASMC,JAMBI,MERANGIN,BANGKO,NALO BARU,
-1.725,105.545,NOAA19,7:51:04 AM,20160814,ASMC,BANGKA BELITUNG,BANGKA BARAT,JEBUS,RANGGI/ASAM,
-0.885,101.655,NOAA19,7:51:04 AM,20160814,ASMC,SUMATERA BARAT,DHARMASRAYA,KUANTAN MUDIK,IBUL,
-2.68,102.74,NOAA19,7:51:04 AM,20160814,ASMC,SUMATERA SELATAN,MUSIRAWAS,RAWAS ULU,LESUNG BATU MUDA,
-2.62,102.82,NOAA19,7:51:04 AM,20160814,ASMC,SUMATERA SELATAN,MUSIRAWAS,RUPIT,KARANG ANYAR,
-2.03,105.68,NOAA19,7:51:04 AM,20160814,ASMC,BANGKA BELITUNG,BANGKA,TEMPILANG,SANGKU,
1.32,100.765,NOAA19,7:51:04 AM,20160814,ASMC,RIAU,ROKAN HILIR,KECAMATAN PUJUD,SIARANG ARANG,
1.08,99.88,NOAA19,7:51:04 AM,20160814,ASMC,SUMATERA UTARA,PADANG LAWAS,SOSA,PASIR JAE,
1.05,101.865,NOAA19,7:51:04 AM,20160814,ASMC,RIAU,SIAK,KECAMATAN SUNGAI MANDAU,TASIK BETUNG,SM GIAM SIAK KECIL
0.65,102.06,NOAA19,7:51:04 AM,20160814,ASMC,RIAU,SIAK,KECAMATAN DAYUN,DAYUN,
-0.55,104.43,NOAA19,7:51:04 AM,20160814,ASMC,KEPULAUAN RIAU,LINGGA,SINGKEP,MAROK KECIL,
-2.87,102.845,NOAA19,7:51:04 AM,20160814,ASMC,SUMATERA SELATAN,MUSIRAWAS,RUPIT,NOMAN,
-0.46,111.605,NOAA19,7:51:04 AM,20160814,ASMC,KALIMANTAN BARAT,MELAWI,BELIMBING,NANGA KEBERAK,
-2,110.48,NOAA19,7:51:04 AM,20160814,ASMC,KALIMANTAN BARAT,KETAPANG,TUMBANG TITI,NANGA KELAMPAI,
0.36,109.065,NOAA19,7:51:04 AM,20160814,ASMC,KALIMANTAN BARAT,PONTIANAK,SUNGAI PINYUH,SEI BAKAU BESAR DARAT,
1.45,100.31,NOAA19,7:51:04 AM,20160814,ASMC,RIAU,ROKAN HILIR,KECAMATAN PUJUD,TANJUNG MEDAN,KSW. BAGAN BATU
-3.13,102.87,NOAA19,7:15:11 AM,20160826,ASMC,SUMATERA SELATAN,MUSIRAWAS,TUGU MULYO,SRIKATON,
1.245,100.72,NOAA19,7:15:11 AM,20160826,ASMC,RIAU,ROKAN HILIR,KECAMATAN PUJUD,UPT SP IV KOTO TENGAH,
1.275,100.715,NOAA19,7:15:11 AM,20160826,ASMC,RIAU,ROKAN HILIR,KECAMATAN PUJUD,AIR HITAM,
3.01,99.75,NOAA19,7:15:11 AM,20160826,ASMC,SUMATERA UTARA,ASAHAN,AIR JOMAN,AIR JOMAN,
3.02,99.77,NOAA19,7:15:11 AM,20160826,ASMC,SUMATERA UTARA,ASAHAN,AIR JOMAN,LUBUK PALAS,
1.085,101.005,NOAA19,7:15:11 AM,20160826,ASMC,RIAU,SIAK,KECAMATAN KANDIS,PINGGIR,
1.21,101.035,NOAA19,7:15:11 AM,20160826,ASMC,RIAU,BENGKALIS,KECAMATAN PINGGIR,PETANI,
-2.67,103.635,NOAA19,7:15:11 AM,20160826,ASMC,SUMATERA SELATAN,MUSIBANYUASIN,BABAT TOMAN,BANGUN SARI,
0.543,100.56,NOAA19,7:15:11 AM,20160826,ASMC,RIAU,ROKAN HULU,KECAMATAN TANDUN,UJUNG BATU,HL. BUKIT SULIGI
-3.5,103.035,NOAA19,7:15:11 AM,20160826,ASMC,SUMATERA SELATAN,EMPAT LAWANG,TEBING TINGGI,TG NING TENGAH,
-2.99,112.86,NOAA19,7:15:11 AM,20160826,ASMC,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,MENTAYA HILIR SELATAN,SAMUDA BESAR,
-0.79,111.74,NOAA19,7:15:11 AM,20160826,ASMC,KALIMANTAN BARAT,MELAWI,SAYAN,PEKAWAI,
0.5,116.71,NOAA19,7:15:11 AM,20160826,ASMC,KALIMANTAN TIMUR,KUTAI TIMUR,MUARA ANCALONG,KELINJAU ULU,
-7.89,112.16,NOAA19,7:15:11 AM,20160826,ASMC,JAWA TIMUR,KEDIRI,,,
1.35,101.58,NOAA19,7:15:11 AM,20160826,ASMC,RIAU,BENGKALIS,KECAMATAN MANDAU,SEPAHAT,
0.83,110.65,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,SANGGAU,SEKAYAN,MALENGGANG,
0.93,111.095,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,RASAU,
1.397,109.153,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,SAMBAS,TELUK KERAMAT,LELA,
1.457,109.117,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,SAMBAS,JAWAI,SARANG BURUNG DANAU,
0.812,111.314,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,EMPURA,
-1.9,105.58,NOAA19,7:38:57 AM,20160815,ASMC,BANGKA BELITUNG,BANGKA BARAT,KELAPA,KACUNG,
-1.85,105.445,NOAA19,7:38:57 AM,20160815,ASMC,BANGKA BELITUNG,BANGKA BARAT,SIMPANG TERITIP,AIRNYATOH,
-1.83,105.42,NOAA19,7:38:57 AM,20160815,ASMC,BANGKA BELITUNG,BANGKA BARAT,SIMPANG TERITIP,AIRNYATOH,
0.82,100.98,NOAA19,7:38:57 AM,20160815,ASMC,RIAU,KAMPAR,KECAMATAN TAPUNG HILIR,SENAMA NENEK,
1.01,100.54,NOAA19,7:38:57 AM,20160815,ASMC,RIAU,ROKAN HULU,KECAMATAN KAPENUHAN,KEPENUHAN HULU,
1.07,101.875,NOAA19,7:38:57 AM,20160815,ASMC,RIAU,SIAK,KECAMATAN SUNGAI MANDAU,TASIK BETUNG,SM GIAM SIAK KECIL
1.074,102.008,NOAA19,7:38:57 AM,20160815,ASMC,RIAU,BENGKALIS,KECAMATAN SIAK KECIL,SADAR JAYA,
1.18,101.405,NOAA19,7:38:57 AM,20160815,ASMC,RIAU,BENGKALIS,KECAMATAN MANDAU,TALANG MANDI,
1.255,101.505,NOAA19,7:38:57 AM,20160815,ASMC,RIAU,BENGKALIS,KECAMATAN MANDAU,SEBANGAR,
1.32,100.31,NOAA19,7:38:57 AM,20160815,ASMC,RIAU,ROKAN HULU,KECAMATAN TAMBUSAI UTARA,MAHATO,
1.35,100.435,NOAA19,7:38:57 AM,20160815,ASMC,RIAU,ROKAN HULU,KECAMATAN TAMBUSAI UTARA,MAHATO,
1.35,100.345,NOAA19,7:38:57 AM,20160815,ASMC,RIAU,ROKAN HULU,KECAMATAN TAMBUSAI UTARA,MAHATO,
1.356,100.843,NOAA19,7:38:57 AM,20160815,ASMC,RIAU,ROKAN HILIR,KECAMATAN PUJUD,PUTAT,
1.385,101.435,NOAA19,7:38:57 AM,20160815,ASMC,RIAU,BENGKALIS,KECAMATAN MANDAU,GURUN PANJANG,
1.47,100.535,NOAA19,7:38:57 AM,20160815,ASMC,RIAU,ROKAN HILIR,KECAMATAN PUJUD,TANJUNG MEDAN,
1.61,101.335,NOAA19,7:38:57 AM,20160815,ASMC,RIAU,DUMAI,KECAMATAN BUKIT KAPUR,LUBUK GAUNG,
1.685,100.975,NOAA19,7:38:57 AM,20160815,ASMC,RIAU,ROKAN HILIR,KECAMATAN RIMBA MELINTANG,BANGKO KANAN,
1.72,100.96,NOAA19,7:38:57 AM,20160815,ASMC,RIAU,ROKAN HILIR,KECAMATAN RIMBA MELINTANG,BANGKO KANAN,
2.02,99.64,NOAA19,7:38:57 AM,20160815,ASMC,SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,BARINGIN SIP,
2.187,100.893,NOAA19,7:38:57 AM,20160815,ASMC,RIAU,ROKAN HILIR,KECAMATAN BANGKO,BAGAN KOTA,
2.2,100.96,NOAA19,7:38:57 AM,20160815,ASMC,RIAU,ROKAN HILIR,KECAMATAN SINABOI,BAGAN TIMUR,
4.085,97.385,NOAA19,7:38:57 AM,20160815,ASMC,ACEH,GAYOLUES,PINDING,GAJAH,
0.75,111.7,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU TENGAH,PANDING JAYA,
0.8,111.18,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,SEBADAK,
0.73,109.485,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,LANDAK,MENYUKE,SEMADE,
4.58,96.97,NOAA19,7:38:57 AM,20160815,ASMC,ACEH,ACEH TENGAH,BINTANG,DANAU/WADUK,
-1.815,105.5,NOAA19,7:38:57 AM,20160815,ASMC,BANGKA BELITUNG,BANGKA BARAT,SIMPANG TERITIP,AIRNYATOH,
0.67,111.25,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU TENGAH,BAGELANG JAYA,
-1.97,110.675,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,KETAPANG,TUMBANG TITI,MAHAWA,
-0.844,111.717,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,MELAWI,SAYAN,LANDAU SADAK,
-0.46,109.96,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,KUBU RAYA,BATU AMPAR,MUARA TIGA,
-0.14,110.13,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,SANGGAU,TAYAN HILIR,KAWAT,
0.22,110.475,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,SANGGAU,PARINDU,HIBUN,
0.23,111.21,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,SEKADAU,BELITANG,BELITANG DUA,
0.27,110.73,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,SANGGAU,JANGKANG,SELAMPUNG,
0.33,110.1,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,LANDAK,NGABANG,KAYU ARA,
0.325,109.955,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,LANDAK,NGABANG,AMBOYO SELATAN,
0.35,111.405,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HILIR,SUNGAI DERAS,
0.35,110.755,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,SANGGAU,JANGKANG,TERATI,
0.343,110.533,NOAA19,7:38:57 AM,20160815,ASMC,KALIMANTAN BARAT,SANGGAU,BONTI,UPE,
